Indexes,,,Vessel Details,,,,,,,,,,,,,,,Deductible Details,,,,,,,,,,,,Burning Costs,,,,,,,,,,,,,,,Loading Costs,,,,,Final Premiums,,,,
#,quote_id,Status,ppoidx,Vessel Name,NS,Segment,Mutuality,IMO,Ship Type,GXL Category,Grs Tonnage,Built Year,Vessel Flag,Domicile,Memb. Exper.,DRAT,NPRI Limit ($m),Ded. Fee Treatment,Cgo Evt/Voy,Ded Cgo,Crew Evt/Voy,Ded Crew,Ded Stev.,Ded Pass.,Ded FFO,RDC 1/4ths,Ded Coll.,Ded Poll.,Ded Other,Cargo,Crew Accident,Crew Illness,Stevedore & 3rd Party,Passenger,Fixed & Floating Objects,Collision,Pollution,"Deviations, Stowaways & Fines",Accidents and Breakdowns,Retained,Abatement,Before Modifiers,After AADL,After Sliders,Pool,RI GXL,RI NON-GXL,Mgt. Expenses,Total Loads,Total Premium,Check0,Rate per Ton,ALR Retained,ALR Retained Less Expenses
3915,,calced,1261039,FRONTEK,n,PNI,POOLED,9537214,TANKER PRODUCT,CLEAN TANKER,1589,2012,SINGAPORE,SINGAPORE,-0.3,2.5,1000,Fees IN (25% 1k 10k),CA_event,"7,000",II_event,"3,500","3,500","3,500","11,500",CO_4_4THS,"11,500","3,500","3,500",196,186,178,0,105,94,68,67,57,13,964,13,977,260,326,"1,336",633,0,"2,855","4,824","5,150",0,3.24,"3,176",321
3916,,calced,1261041,SENTEK 25,n,PNI,POOLED,9537202,TANKER PRODUCT,CLEAN TANKER,1589,2012,SINGAPORE,SINGAPORE,-0.3,2.5,1000,Fees IN (25% 1k 10k),CA_event,"7,000",II_event,"3,500","3,500","3,500","11,500",CO_4_4THS,"11,500","3,500","3,500",196,186,178,0,105,94,68,67,57,13,964,13,977,260,326,"1,336",633,0,"2,855","4,824","5,150",0,3.24,"3,176",321
3917,,calced,1261265,AYOE,n,PNI,POOLED,9800702,TANKER CHEMICAL,CLEAN TANKER,29806,2020,PANAMA,SINGAPORE,0.1,2.5,1000,Fees IN (25% 1k 10k),CA_voyage,"9,000",II_event,"5,000","5,000","5,000","6,000",CO_1_4THS,"6,000","6,000","6,000",803,949,765,13,551,229,90,223,88,104,"3,815",27,"3,842","1,021","1,281","1,435","11,869",0,"3,066","16,370","17,651",0,0.592,"4,338","1,272"
3918,,calced,1261307,SCF ALPINE,n,PNI,POOLED,9577056,TANKER PRODUCT,CLEAN TANKER,42208,2010,LIBERIA,RUSSIA,-0.1,2.5,1000,Fees IN (Claims+Fees),CA_voyage,"5,000",II_event,"10,000","10,000","10,000","10,000",CO_4_4THS,"15,000",500,"1,000",103,330,262,0,151,142,113,191,62,46,"1,400",23,"1,423",378,474,"1,352","16,807",0,"2,888","21,047","21,520",0,0.51,"3,355",467
3919,,calced,1261320,SCF PLYMOUTH,n,PNI,POOLED,9456927,TANKER PRODUCT,CLEAN TANKER,42208,2011,LIBERIA,RUSSIA,-0.1,2.5,1000,Fees IN (Claims+Fees),CA_voyage,"5,000",II_event,"10,000","10,000","10,000","10,000",CO_4_4THS,"15,000",500,"1,000",103,330,262,0,151,142,113,191,62,46,"1,400",23,"1,423",378,474,"1,352","16,807",0,"2,888","21,047","21,520",0,0.51,"3,355",467
3920,,calced,1261324,SCF PIONEER,n,PNI,POOLED,9577070,TANKER PRODUCT,CLEAN TANKER,42208,2011,LIBERIA,RUSSIA,-0.1,2.5,1000,Fees IN (Claims+Fees),CA_voyage,"5,000",II_event,"10,000","10,000","10,000","10,000",CO_4_4THS,"15,000",500,"1,000",103,330,262,0,151,142,113,191,62,46,"1,400",23,"1,423",378,474,"1,352","16,807",0,"2,888","21,047","21,520",0,0.51,"3,355",467
3921,,calced,1261326,SCF PRUDENCIA,n,PNI,POOLED,9577123,TANKER PRODUCT,CLEAN TANKER,42208,2012,LIBERIA,RUSSIA,-0.1,2.5,1000,Fees IN (Claims+Fees),CA_voyage,"5,000",II_event,"10,000","10,000","10,000","10,000",CO_4_4THS,"15,000",500,"1,000",103,330,262,0,151,142,113,191,62,46,"1,400",23,"1,423",378,474,"1,352","16,807",0,"2,888","21,047","21,520",0,0.51,"3,355",467
3922,,calced,1261349,JOHN CAINE,n,PNI,POOLED,9045431,TANKER PRODUCT,CLEAN TANKER,12317,1992,INDONESIA,INDONESIA,-0.5,2.5,1000,Fees IN (25% 1k 10k),CA_event,"7,000",II_event,"6,500","6,500","6,500","13,500",CO_4_4THS,"13,500","13,500","5,000",66,83,73,0,117,50,27,30,20,13,479,6,485,129,162,"1,319","4,905",0,"2,819","9,043","9,205",0,0.747,"2,979",160
3923,,calced,1261359,UNA,n,PNI,POOLED,9558361,TANKER PRODUCT,CLEAN TANKER,4758,2013,PANAMA,SINGAPORE,-0.2,2.5,1000,Fees IN (25% 1k 10k),CA_event,"5,500",II_event,"5,000","5,000","5,000","11,000",CO_4_4THS,"11,000","11,000","2,500",276,299,272,3,155,163,113,103,83,13,"1,480",20,"1,500",399,500,"1,354","1,895",0,"2,893","6,142","6,643",0,1.4,"3,386",493
3924,,calced,1261361,GRAND ACE11,n,PNI,POOLED,9443853,TANKER CHEMICAL,CLEAN TANKER,30027,2008,KOREA SOUTH,KOREA SOUTH,0,2.5,1000,Fees IN (25% 1k 10k),CA_voyage,"10,000",II_event,"10,000","10,000","10,000","5,000",CO_1_4THS,"5,000","5,000","5,000",673,690,516,12,509,195,79,190,77,112,"3,053",26,"3,079",819,"1,026","1,409","11,957",0,"3,009","16,375","17,401",0,0.58,"4,027","1,018"
3925,,calced,1261362,GRAND ACE7,n,PNI,POOLED,9425265,TANKER CHEMICAL,CLEAN TANKER,30027,2007,PANAMA,KOREA SOUTH,0,2.5,1000,Fees IN (25% 1k 10k),CA_voyage,"10,000",II_event,"10,000","10,000","10,000","5,000",CO_1_4THS,"5,000","5,000","5,000",902,921,690,14,509,259,100,249,101,112,"3,857",32,"3,889","1,034","1,297","1,437","11,957",0,"3,069","16,463","17,760",0,0.591,"4,355","1,286"
3926,,calced,1261363,SUPER INFINITY,n,PNI,POOLED,9341342,TANKER CHEMICAL,CLEAN TANKER,10549,2009,PANAMA,KOREA SOUTH,0,2.5,1000,Fees IN (25% 1k 10k),CA_voyage,"10,000",II_event,"10,000","10,000","10,000","5,000",CO_1_4THS,"5,000","5,000","5,000","1,021",690,518,12,382,254,98,245,113,108,"3,441",31,"3,472",923,"1,157","1,422","4,201",0,"3,038","8,661","9,818",0,0.931,"4,185","1,147"
3927,,calced,1261377,GRAND ACE8,n,PNI,POOLED,9418638,TANKER CHEMICAL,CLEAN TANKER,30149,2008,KOREA SOUTH,KOREA SOUTH,0,2.5,1000,Fees IN (25% 1k 10k),CA_voyage,"10,000",II_event,"10,000","10,000","10,000","5,000",CO_1_4THS,"5,000","5,000","5,000",673,690,516,12,509,195,79,190,77,112,"3,053",26,"3,079",819,"1,026","1,409","12,005",0,"3,009","16,423","17,449",0,0.579,"4,027","1,018"
3928,,calced,1261378,GRAND ACE9,n,PNI,POOLED,9443865,TANKER CHEMICAL,CLEAN TANKER,30112,2008,KOREA SOUTH,KOREA SOUTH,0,2.5,1000,Fees IN (25% 1k 10k),CA_voyage,"10,000",II_event,"10,000","10,000","10,000","5,000",CO_1_4THS,"5,000","5,000","5,000",673,690,516,12,509,195,79,190,77,112,"3,053",26,"3,079",819,"1,026","1,409","11,991",0,"3,009","16,409","17,435",0,0.579,"4,027","1,018"
3929,,calced,1261379,SUPER FORTE,n,PNI,POOLED,9452830,TANKER CHEMICAL,CLEAN TANKER,8231,2010,PANAMA,KOREA SOUTH,0,2.5,1000,Fees IN (25% 1k 10k),CA_voyage,"10,000",II_event,"10,000","10,000","10,000","5,000",CO_1_4THS,"5,000","5,000","5,000","1,005",658,492,12,362,252,98,242,109,107,"3,337",31,"3,368",895,"1,123","1,419","3,278",0,"3,031","7,728","8,850",0,1.07,"4,144","1,113"
3930,,calced,1261461,BOCHEM OSLO,n,PNI,POOLED,9420710,TANKER CHEMICAL,CLEAN TANKER,19910,2010,PANAMA,JAPAN,0,2.5,1000,Fees IN (25% 1k 10k),CA_voyage,"5,000",II_event,"3,250","3,250","3,250","4,000",CO_1_4THS,"4,000","4,000","4,000",697,694,570,9,575,173,72,174,78,110,"3,152",24,"3,176",844,"1,059","1,412","7,928",0,"3,017","12,357","13,416",0,0.674,"4,068","1,051"
3931,,calced,1261572,UACC SHAMIYA,n,PNI,POOLED,9458858,TANKER CHEMICAL,CLEAN TANKER,29124,2011,MARSHALL ISLANDS,UNITED ARAB EMIRATES,0.2,2.5,1000,Fees IN (25% 1k 10k),CA_voyage,"16,250",II_event,"11,000","11,000","11,000","33,000",CO_4_4THS,"33,000","16,250","16,250","1,463","1,500","1,117",31,643,371,279,384,147,147,"6,082",45,"6,127","1,629","2,043","1,514","11,597",0,"3,234","16,345","18,387",0,0.631,"5,262","2,028"
3932,,calced,1261573,UACC MANSOURIA,n,PNI,POOLED,9489089,TANKER CHEMICAL,CLEAN TANKER,29279,2012,MARSHALL ISLANDS,UNITED ARAB EMIRATES,0.2,2.5,1000,Fees IN (25% 1k 10k),CA_voyage,"16,250",II_event,"11,000","11,000","11,000","33,000",CO_4_4THS,"33,000","16,250","16,250","1,463","1,500","1,117",31,643,371,279,384,147,147,"6,082",45,"6,127","1,629","2,043","1,514","11,659",0,"3,234","16,407","18,449",0,0.63,"5,262","2,028"
3933,,calced,1261574,UACC MARAH,n,PNI,POOLED,9489091,TANKER CHEMICAL,CLEAN TANKER,29279,2013,MARSHALL ISLANDS,UNITED ARAB EMIRATES,0.2,2.5,1000,Fees IN (25% 1k 10k),CA_voyage,"16,250",II_event,"11,000","11,000","11,000","33,000",CO_4_4THS,"33,000","16,250","16,250","1,324","1,356","1,014",26,580,334,253,342,131,130,"5,490",41,"5,531","1,470","1,844","1,493","11,659",0,"3,190","16,342","18,186",0,0.621,"5,021","1,831"
3934,,calced,1261575,UACC IBN AL ATHEER,n,PNI,POOLED,9254927,TANKER PRODUCT,CLEAN TANKER,28059,2003,PANAMA,UNITED ARAB EMIRATES,0.2,2.5,1000,Fees IN (25% 1k 10k),CA_voyage,"16,250",II_event,"11,000","11,000","11,000","33,000",CO_4_4THS,"33,000","16,250","16,250",775,"1,031",879,13,369,627,437,435,174,53,"4,793",51,"4,844","1,288","1,615","1,469","11,173",0,"3,139","15,781","17,397",0,0.62,"4,737","1,598"
3935,,calced,1261576,UACC AL MEDINA,n,PNI,POOLED,9254939,TANKER PRODUCT,CLEAN TANKER,28059,2003,PANAMA,UNITED ARAB EMIRATES,0.2,2.5,1000,Fees IN (25% 1k 10k),CA_voyage,"16,250",II_event,"11,000","11,000","11,000","33,000",CO_4_4THS,"33,000","16,250","16,250",775,"1,031",879,13,369,627,437,435,174,53,"4,793",51,"4,844","1,288","1,615","1,469","11,173",0,"3,139","15,781","17,397",0,0.62,"4,737","1,598"
3936,,calced,1261577,UACC SOUND,n,PNI,POOLED,9272395,TANKER PRODUCT,CLEAN TANKER,28059,2003,PANAMA,UNITED ARAB EMIRATES,0.2,2.5,1000,Fees IN (25% 1k 10k),CA_voyage,"16,250",II_event,"11,000","11,000","11,000","33,000",CO_4_4THS,"33,000","16,250","16,250",775,"1,031",879,13,369,627,437,435,174,53,"4,793",51,"4,844","1,288","1,615","1,469","11,173",0,"3,139","15,781","17,397",0,0.62,"4,737","1,598"
3937,,calced,1261578,UACC RAS LAFFAN,n,PNI,POOLED,9422512,TANKER CHEMICAL,CLEAN TANKER,29563,2010,LIBERIA,UNITED ARAB EMIRATES,0.2,2.5,1000,Fees IN (25% 1k 10k),CA_voyage,"16,250",II_event,"11,000","11,000","11,000","33,000",CO_4_4THS,"33,000","16,250","16,250","1,279","1,315",979,26,643,326,243,331,125,147,"5,414",39,"5,453","1,450","1,818","1,490","11,772",0,"3,184","16,446","18,265",0,0.618,"4,989","1,805"
3938,,calced,1261579,UACC MUHARRAQ,n,PNI,POOLED,9480162,TANKER CHEMICAL,CLEAN TANKER,29168,2014,PANAMA,UNITED ARAB EMIRATES,0.2,2.5,1000,Fees IN (25% 1k 10k),CA_voyage,"16,250",II_event,"11,000","11,000","11,000","33,000",CO_4_4THS,"33,000","16,250","16,250","1,410","1,444","1,075",27,580,355,266,366,141,130,"5,794",43,"5,837","1,552","1,946","1,504","11,615",0,"3,212","16,331","18,277",0,0.627,"5,144","1,932"
3939,,calced,1261580,UACC CONSENSUS,n,PNI,POOLED,9296585,TANKER PRODUCT,CLEAN TANKER,28059,2005,PANAMA,UNITED ARAB EMIRATES,0.2,2.5,1000,Fees IN (25% 1k 10k),CA_voyage,"16,250",II_event,"11,000","11,000","11,000","33,000",CO_4_4THS,"33,000","16,250","16,250",775,"1,031",879,13,369,627,437,435,174,53,"4,793",51,"4,844","1,288","1,615","1,469","11,173",0,"3,139","15,781","17,397",0,0.62,"4,737","1,598"
3940,,calced,1261581,UACC IBN AL HAITHAM,n,PNI,POOLED,9485631,TANKER PRODUCT,CLEAN TANKER,42010,2009,MALTA,UNITED ARAB EMIRATES,0.2,2.5,1000,Fees IN (25% 1k 10k),CA_voyage,"16,250",II_event,"11,000","11,000","11,000","33,000",CO_4_4THS,"33,000","16,250","16,250",593,985,836,13,427,598,420,414,132,62,"4,480",50,"4,530","1,204","1,510","1,459","16,728",0,"3,116","21,303","22,813",0,0.543,"4,610","1,494"
3941,,calced,1261582,UACC HARMONY,n,PNI,POOLED,9288289,TANKER PRODUCT,CLEAN TANKER,28059,2005,PANAMA,UNITED ARAB EMIRATES,0.2,2.5,1000,Fees IN (25% 1k 10k),CA_voyage,"16,250",II_event,"11,000","11,000","11,000","33,000",CO_4_4THS,"33,000","16,250","16,250",775,"1,031",879,13,369,627,437,435,174,53,"4,793",51,"4,844","1,288","1,615","1,469","11,173",0,"3,139","15,781","17,397",0,0.62,"4,737","1,598"
3942,,calced,1261583,UACC IBN SINA,n,PNI,POOLED,9485629,TANKER PRODUCT,CLEAN TANKER,42010,2008,MALTA,UNITED ARAB EMIRATES,0.2,2.5,1000,Fees IN (25% 1k 10k),CA_voyage,"16,250",II_event,"11,000","11,000","11,000","33,000",CO_4_4THS,"33,000","16,250","16,250",593,985,836,13,427,598,420,414,132,62,"4,480",50,"4,530","1,204","1,510","1,459","16,728",0,"3,116","21,303","22,813",0,0.543,"4,610","1,494"
3943,,calced,1261584,UACC MESSILA,n,PNI,POOLED,9489077,TANKER CHEMICAL,CLEAN TANKER,29279,2012,MARSHALL ISLANDS,UNITED ARAB EMIRATES,0.2,2.5,1000,Fees IN (25% 1k 10k),CA_voyage,"16,250",II_event,"11,000","11,000","11,000","33,000",CO_4_4THS,"33,000","16,250","16,250","1,463","1,500","1,117",31,643,371,279,384,147,147,"6,082",45,"6,127","1,629","2,043","1,514","11,659",0,"3,234","16,407","18,449",0,0.63,"5,262","2,028"
3944,,calced,1261585,UACC MASAFI,n,PNI,POOLED,9489065,TANKER CHEMICAL,CLEAN TANKER,29279,2012,MARSHALL ISLANDS,UNITED ARAB EMIRATES,0.2,2.5,1000,Fees IN (25% 1k 10k),CA_voyage,"16,250",II_event,"11,000","11,000","11,000","33,000",CO_4_4THS,"33,000","16,250","16,250","1,463","1,500","1,117",31,643,371,279,384,147,147,"6,082",45,"6,127","1,629","2,043","1,514","11,659",0,"3,234","16,407","18,449",0,0.63,"5,262","2,028"
3945,,calced,1261586,UACC MIRDIF,n,PNI,POOLED,9402794,TANKER PRODUCT,CLEAN TANKER,26916,2010,MARSHALL ISLANDS,UNITED ARAB EMIRATES,0.2,2.5,1000,Fees IN (25% 1k 10k),CA_voyage,"16,250",II_event,"11,000","11,000","11,000","33,000",CO_4_4THS,"33,000","16,250","16,250",756,950,812,12,362,578,407,398,168,52,"4,495",46,"4,541","1,207","1,514","1,459","10,718",0,"3,117","15,294","16,808",0,0.624,"4,616","1,499"
3946,,calced,1261587,UACC YANBU,n,PNI,POOLED,9458808,TANKER CHEMICAL,CLEAN TANKER,29124,2010,MARSHALL ISLANDS,UNITED ARAB EMIRATES,0.2,2.5,1000,Fees IN (25% 1k 10k),CA_voyage,"16,250",II_event,"11,000","11,000","11,000","33,000",CO_4_4THS,"33,000","16,250","16,250","1,463","1,500","1,117",31,643,371,279,384,147,147,"6,082",45,"6,127","1,629","2,043","1,514","11,597",0,"3,234","16,345","18,387",0,0.631,"5,262","2,028"
3947,,calced,1261588,FMT GUMULDUR,n,PNI,POOLED,9427976,TANKER CHEMICAL,CLEAN TANKER,8995,2009,MALTA,SWITZERLAND,0.1,2.5,1000,Fees IN (Claims+Fees),CA_voyage,"20,000",II_event,"10,000","10,000","10,000","50,000",CO_4_4THS,"50,000","10,000","10,000",233,651,451,5,219,94,101,187,64,117,"2,122",31,"2,153",572,718,"1,377","3,582",0,"2,941","7,900","8,618",0,0.958,"3,649",708
3948,,calced,1261589,FMT BERGAMA,n,PNI,POOLED,9427988,TANKER CHEMICAL,CLEAN TANKER,8995,2009,MALTA,SWITZERLAND,0.1,2.5,1000,Fees IN (Claims+Fees),CA_voyage,"20,000",II_event,"10,000","10,000","10,000","50,000",CO_4_4THS,"50,000","10,000","10,000",233,651,451,5,219,94,101,187,64,117,"2,122",31,"2,153",572,718,"1,377","3,582",0,"2,941","7,900","8,618",0,0.958,"3,649",708
3949,,calced,1261590,FMT URLA,n,PNI,POOLED,9458054,TANKER CHEMICAL,CLEAN TANKER,8995,2010,MALTA,SWITZERLAND,0.1,2.5,1000,Fees IN (Claims+Fees),CA_voyage,"20,000",II_event,"10,000","10,000","10,000","50,000",CO_4_4THS,"50,000","10,000","10,000",233,651,451,5,219,94,101,187,64,117,"2,122",31,"2,153",572,718,"1,377","3,582",0,"2,941","7,900","8,618",0,0.958,"3,649",708
3950,,calced,1261591,FMT EFES,n,PNI,POOLED,9427990,TANKER CHEMICAL,CLEAN TANKER,8995,2010,MALTA,SWITZERLAND,0.1,2.5,1000,Fees IN (Claims+Fees),CA_voyage,"20,000",II_event,"10,000","10,000","10,000","50,000",CO_4_4THS,"50,000","10,000","10,000",233,651,451,5,219,94,101,187,64,117,"2,122",31,"2,153",572,718,"1,377","3,582",0,"2,941","7,900","8,618",0,0.958,"3,649",708
3951,,calced,1261978,TOTAL ENERGY,n,PNI,POOLED,9302657,TANKER CHEMICAL,CLEAN TANKER,23519,2004,INDONESIA,INDONESIA,-0.2,2.5,1000,Fees IN (25% 1k 10k),CA_event,"50,000",II_event,"50,000","50,000","50,000","75,000",CO_4_4THS,"75,000","50,000","50,000",225,154,109,3,331,62,49,60,26,93,"1,112",18,"1,130",300,377,"1,342","9,365",0,"2,866","13,573","13,950",0,0.593,"3,237",371
3952,,calced,1261981,BERG,n,PNI,POOLED,9374325,TANKER PRODUCT,CLEAN TANKER,11321,2008,INDONESIA,INDONESIA,-0.2,2.5,1000,Fees IN (25% 1k 10k),CA_event,"50,000",II_event,"50,000","50,000","50,000","75,000",CO_4_4THS,"75,000","50,000","50,000",95,69,58,0,135,65,46,42,23,14,547,7,554,147,185,"1,322","4,508",0,"2,824","8,654","8,839",0,0.781,"3,006",182
3953,,calced,1262013,FOREST PARK,n,PNI,POOLED,9640126,TANKER CHEMICAL,CLEAN TANKER,11733,2013,LIBERIA,UK MAINLAND,-0.2,2.5,1000,Fees EXcluded,CA_voyage,"1,000",II_event,"5,000","5,000","5,000",0,CO_1_4THS,0,0,0,"1,019",614,603,11,617,214,75,196,101,83,"3,533",27,"3,560",946,"1,187","1,425","4,672",0,"3,045","9,142","10,329",0,0.88,"4,223","1,178"
3954,,calced,1262016,LUMPHINI PARK,n,PNI,POOLED,9640114,TANKER CHEMICAL,CLEAN TANKER,11733,2013,LIBERIA,UK MAINLAND,-0.2,2.5,1000,Fees EXcluded,CA_voyage,"1,000",II_event,"5,000","5,000","5,000",0,CO_1_4THS,0,0,0,"1,019",614,603,11,617,214,75,196,101,83,"3,533",27,"3,560",946,"1,187","1,425","4,672",0,"3,045","9,142","10,329",0,0.88,"4,223","1,178"
3955,,calced,1262031,VENDOME STREET,n,PNI,POOLED,9573672,TANKER PRODUCT,CLEAN TANKER,28778,2011,LIBERIA,UK MAINLAND,-0.2,2.5,1000,Fees EXcluded,CA_voyage,"1,000",II_event,"5,000","5,000","5,000",0,CO_1_4THS,0,0,0,501,574,647,9,517,401,135,240,111,29,"3,164",30,"3,194",849,"1,065","1,413","11,459",0,"3,018","15,890","16,955",0,0.589,"4,073","1,055"
3956,,calced,1262032,IPANEMA STREET,n,PNI,POOLED,9402770,TANKER PRODUCT,CLEAN TANKER,26916,2010,LIBERIA,UK MAINLAND,-0.2,2.5,1000,Fees EXcluded,CA_voyage,"1,000",II_event,"5,000","5,000","5,000",0,CO_1_4THS,0,0,0,507,548,617,8,496,384,125,231,113,29,"3,058",28,"3,086",820,"1,029","1,409","10,718",0,"3,010","15,137","16,166",0,0.601,"4,030","1,020"
3957,,calced,1262035,BATTERSEA PARK,n,PNI,POOLED,9255983,TANKER CHEMICAL,CLEAN TANKER,11590,2002,LIBERIA,UK MAINLAND,-0.2,2.5,1000,Fees EXcluded,CA_voyage,"1,000",II_event,"5,000","5,000","5,000",0,CO_1_4THS,0,0,0,"1,262",762,744,12,763,268,93,234,123,101,"4,362",31,"4,393","1,168","1,465","1,454","4,615",0,"3,106","9,175","10,640",0,0.918,"4,560","1,454"
3958,,calced,1262116,MAIRA,n,PNI,POOLED,9182796,TANKER CHEMICAL,CLEAN TANKER,11377,2002,MARSHALL ISLANDS,GREECE,0.2,2.5,1000,Fees IN (25% 1k 10k),CA_event,"11,000",II_event,"11,000","11,000","11,000","21,000",CO_4_4THS,"21,000","11,000","11,000","1,429","1,146",855,25,564,368,272,377,172,162,"5,370",44,"5,414","1,439","1,805","1,489","4,530",0,"3,181","9,200","11,005",0,0.967,"4,972","1,791"
3959,,calced,1262118,GEMA,n,PNI,POOLED,9171199,TANKER CHEMICAL,CLEAN TANKER,13817,2001,MARSHALL ISLANDS,GREECE,0.2,2.5,1000,Fees IN (25% 1k 10k),CA_event,"11,000",II_event,"11,000","11,000","11,000","21,000",CO_4_4THS,"21,000","11,000","11,000","1,429","1,198",893,25,586,368,273,378,172,162,"5,484",44,"5,528","1,470","1,843","1,493","5,502",0,"3,190","10,185","12,028",0,0.871,"5,019","1,829"
3960,,calced,1262119,FOS SPIRIT,n,PNI,POOLED,9246449,TANKER CHEMICAL,CLEAN TANKER,29998,2002,MARSHALL ISLANDS,GREECE,0.2,2.5,1000,Fees IN (25% 1k 10k),CA_event,"11,000",II_event,"11,000","11,000","11,000","21,000",CO_4_4THS,"21,000","11,000","11,000","1,247","1,464","1,088",29,714,376,281,389,150,163,"5,901",44,"5,945","1,580","1,982","1,507","11,945",0,"3,220","16,672","18,655",0,0.622,"5,188","1,968"
3961,,calced,1262205,GREEN SKY,n,PNI,POOLED,9676515,TANKER CHEMICAL,CLEAN TANKER,30263,2014,LIBERIA,GREECE,0,2.5,1000,Fees IN (25% 1k 10k),CA_voyage,"15,000",II_event,"10,500","10,500","10,500","50,000",CO_4_4THS,"50,000","9,500","9,500",787,813,609,13,456,193,148,217,87,98,"3,421",30,"3,451",917,"1,150","1,421","12,051",0,"3,037","16,509","17,659",0,0.584,"4,178","1,141"
3962,,calced,1262276,MARINER A,n,PNI,POOLED,9288954,TANKER CHEMICAL,CLEAN TANKER,25364,2005,MALTA,GREECE,0.1,2.5,1000,Fees IN (25% 1k 10k),CA_voyage,"24,820",II_event,"14,200","14,200","14,200","39,380",CO_4_4THS,"39,380","21,190","21,190","1,119","1,019",745,23,583,270,204,273,108,142,"4,486",37,"4,523","1,202","1,508","1,458","10,100",0,"3,116","14,674","16,182",0,0.638,"4,612","1,496"
3963,,calced,1262278,CLOTILDE,n,PNI,POOLED,9448310,TANKER CHEMICAL,CLEAN TANKER,24066,2008,MALTA,GREECE,0.1,2.5,1000,Fees IN (25% 1k 10k),CA_voyage,"24,820",II_event,"14,200","14,200","14,200","39,380",CO_4_4THS,"39,380","21,190","21,190","1,040",876,643,14,503,244,182,245,101,123,"3,971",33,"4,004","1,064","1,335","1,441","9,583",0,"3,078","14,102","15,436",0,0.641,"4,402","1,324"
3964,,calced,1262279,JENNY I,n,PNI,POOLED,9253595,TANKER CHEMICAL,CLEAN TANKER,25118,2003,MALTA,GREECE,0.1,2.5,1000,Fees IN (25% 1k 10k),CA_voyage,"24,820",II_event,"14,200","14,200","14,200","39,380",CO_4_4THS,"39,380","21,190","21,190","1,119","1,019",745,23,583,270,204,273,108,142,"4,486",37,"4,523","1,202","1,508","1,458","10,002",0,"3,116","14,576","16,084",0,0.64,"4,612","1,496"
3965,,calced,1262280,ARGOLIS,n,PNI,POOLED,9326524,TANKER CHEMICAL,CLEAN TANKER,25382,2007,MALTA,GREECE,0.1,2.5,1000,Fees IN (25% 1k 10k),CA_voyage,"24,820",II_event,"14,200","14,200","14,200","39,380",CO_4_4THS,"39,380","21,190","21,190","1,002",911,668,16,522,244,183,246,97,125,"4,014",33,"4,047","1,076","1,349","1,442","10,107",0,"3,081","14,630","15,979",0,0.63,"4,419","1,338"
3966,,calced,1262282,PHOENIX AN,n,PNI,POOLED,9299496,TANKER PRODUCT,CLEAN TANKER,24048,2005,MALTA,GREECE,0.1,2.5,1000,Fees IN (25% 1k 10k),CA_voyage,"24,820",II_event,"14,200","14,200","14,200","39,380",CO_4_4THS,"39,380","21,190","21,190",488,557,466,8,286,353,252,242,106,37,"2,795",33,"2,828",752,943,"1,400","9,576",0,"2,991","13,967","14,910",0,0.62,"3,923",932
3967,,calced,1262284,PHOENIX AN,n,PNI,POOLED,9299496,TANKER PRODUCT,CLEAN TANKER,24048,2005,MALTA,GREECE,0.1,2.5,1000,Fees IN (25% 1k 10k),CA_voyage,"24,820",II_event,"14,200","14,200","14,200","39,380",CO_4_4THS,"39,380","21,190","21,190",488,557,466,8,286,353,252,242,106,37,"2,795",33,"2,828",752,943,"1,400","9,576",0,"2,991","13,967","14,910",0,0.62,"3,923",932
3968,,calced,1262311,ERMIONI,n,PNI,POOLED,9301653,TANKER CHEMICAL,CLEAN TANKER,2195,2005,GREECE,GREECE,-0.1,2.5,1000,Fees IN (25% 1k 10k),CA_voyage,"23,500",II_event,"14,750","14,750","14,750","21,600",CO_1_4THS,"21,600","6,750","17,500",566,334,241,6,272,146,60,158,57,98,"1,938",25,"1,963",522,654,"1,370",874,0,"2,927","5,171","5,826",0,2.65,"3,573",646
3969,,calced,1262312,ADELE,n,PNI,POOLED,9531442,TANKER CHEMICAL,CLEAN TANKER,2336,2010,MALTA,GREECE,-0.1,2.5,1000,Fees IN (25% 1k 10k),CA_voyage,"23,500",II_event,"14,750","14,750","14,750","21,600",CO_1_4THS,"21,600","6,750","17,500",720,422,313,8,243,185,79,200,73,92,"2,335",29,"2,364",628,788,"1,384",930,0,"2,957","5,271","6,059",0,2.59,"3,736",779
3970,,calced,1262313,KRITI CORAL,n,PNI,POOLED,9417220,TANKER CHEMICAL,CLEAN TANKER,29825,2010,GREECE,GREECE,-0.1,2.5,1000,Fees IN (25% 1k 10k),CA_voyage,"23,500",II_event,"14,750","14,750","14,750","21,600",CO_1_4THS,"21,600","6,750","17,500",526,515,375,9,420,140,60,154,53,98,"2,350",25,"2,375",631,792,"1,384","11,876",0,"2,958","16,218","17,010",0,0.57,"3,742",784
3971,,calced,1262314,SAMPATIKI,n,PNI,POOLED,9405772,TANKER CHEMICAL,CLEAN TANKER,5031,2008,LIBERIA,GREECE,-0.1,2.5,1000,Fees IN (25% 1k 10k),CA_voyage,"23,500",II_event,"14,750","14,750","14,750","21,600",CO_1_4THS,"21,600","6,750","17,500",811,494,362,9,286,193,81,213,81,95,"2,625",30,"2,655",706,885,"1,394","2,003",0,"2,978","6,375","7,260",0,1.44,"3,853",875
