Indexes,,,Vessel Details,,,,,,,,,,,,,,,Deductible Details,,,,,,,,,,,,Burning Costs,,,,,,,,,,,,,,,Loading Costs,,,,,Final Premiums,,,,
#,QuoteID,Status,ppoidx,Vessel Name,NS,Segment,Mutuality,IMO,Ship Type,GXL Category,Grs Tonnage,Built Year,Vessel Flag,Domicile,Memb. Exper.,DRAT,NPRI Limit ($m),Ded. Fee Treatment,Cgo Evt/Voy,Ded Cgo,Crew Evt/Voy,Ded Crew,Ded Stev.,Ded Pass.,Ded FFO,RDC 1/4ths,Ded Coll.,Ded Poll.,Ded Other,Cargo,Crew Accident,Crew Illness,Stevedore & 3rd Party,Passenger,Fixed & Floating Objects,Collision,Pollution,"Deviations, Stowaways & Fines",Accidents and Breakdowns,Retained,Abatement,Before Modifiers,After AADL,After Sliders,Pool,RI GXL,RI NON-GXL,Mgt. Expenses,Total Loads,Total Premium,Check0,Rate per Ton,ALR Retained,ALR Retained Less Expenses
3423,66265e1697a8f9f101012cd5,calced,1248704,UACC CONSENSUS,n,PNI,POOLED,9296585,TANKER PRODUCT,CLEAN TANKER,28059,2005,PANAMA,UNITED ARAB EMIRATES,0.2,2.5,1000,Fees IN (25% 1k 10k),CA_voyage,"16,250",II_event,"11,000","11,000","11,000","33,000",CO_4_4THS,33000,16250,16250,775,1031,879,13,369,627,437,435,174,53,4793,51,4844,1288,1615,1469,11173,0.00,3139,15781,17397,0.00,0.62,4737,1598
3424,66265e1697a8f9f101012cd5,calced,1248705,UACC IBN AL HAITHAM,n,PNI,POOLED,9485631,TANKER PRODUCT,CLEAN TANKER,42010,2009,MALTA,UNITED ARAB EMIRATES,0.2,2.5,1000,Fees IN (25% 1k 10k),CA_voyage,"16,250",II_event,"11,000","11,000","11,000","33,000",CO_4_4THS,33000,16250,16250,593,985,836,13,427,598,420,414,132,62,4480,50,4530,1204,1510,1459,16728,0.00,3116,21303,22813,0.00,0.54,4610,1494
3425,66265e1697a8f9f101012cd5,calced,1248706,UACC HARMONY,n,PNI,POOLED,9288289,TANKER PRODUCT,CLEAN TANKER,28059,2005,PANAMA,UNITED ARAB EMIRATES,0.2,2.5,1000,Fees IN (25% 1k 10k),CA_voyage,"16,250",II_event,"11,000","11,000","11,000","33,000",CO_4_4THS,33000,16250,16250,775,1031,879,13,369,627,437,435,174,53,4793,51,4844,1288,1615,1469,11173,0.00,3139,15781,17397,0.00,0.62,4737,1598
3426,66265e1697a8f9f101012cd5,calced,1248707,UACC IBN SINA,n,PNI,POOLED,9485629,TANKER PRODUCT,CLEAN TANKER,42010,2008,MALTA,UNITED ARAB EMIRATES,0.2,2.5,1000,Fees IN (25% 1k 10k),CA_voyage,"16,250",II_event,"11,000","11,000","11,000","33,000",CO_4_4THS,33000,16250,16250,593,985,836,13,427,598,420,414,132,62,4480,50,4530,1204,1510,1459,16728,0.00,3116,21303,22813,0.00,0.54,4610,1494
3427,66265e1697a8f9f101012cd5,calced,1248708,UACC MESSILA,n,PNI,POOLED,9489077,TANKER CHEMICAL,CLEAN TANKER,29279,2012,MARSHALL ISLANDS,UNITED ARAB EMIRATES,0.2,2.5,1000,Fees IN (25% 1k 10k),CA_voyage,"16,250",II_event,"11,000","11,000","11,000","33,000",CO_4_4THS,33000,16250,16250,1463,1500,1117,31,643,371,279,384,147,147,6082,45,6127,1629,2043,1514,11659,0.00,3234,16407,18449,0.00,0.63,5262,2028
3428,66265e1697a8f9f101012cd5,calced,1248709,UACC MASAFI,n,PNI,POOLED,9489065,TANKER CHEMICAL,CLEAN TANKER,29279,2012,MARSHALL ISLANDS,UNITED ARAB EMIRATES,0.2,2.5,1000,Fees IN (25% 1k 10k),CA_voyage,"16,250",II_event,"11,000","11,000","11,000","33,000",CO_4_4THS,33000,16250,16250,1463,1500,1117,31,643,371,279,384,147,147,6082,45,6127,1629,2043,1514,11659,0.00,3234,16407,18449,0.00,0.63,5262,2028
3429,66265e1697a8f9f101012cd5,calced,1248710,UACC MIRDIF,n,PNI,POOLED,9402794,TANKER PRODUCT,CLEAN TANKER,26916,2010,MARSHALL ISLANDS,UNITED ARAB EMIRATES,0.2,2.5,1000,Fees IN (25% 1k 10k),CA_voyage,"16,250",II_event,"11,000","11,000","11,000","33,000",CO_4_4THS,33000,16250,16250,756,950,812,12,362,578,407,398,168,52,4495,46,4541,1207,1514,1459,10718,0.00,3117,15294,16808,0.00,0.62,4616,1499
3430,66265e1697a8f9f101012cd5,calced,1248711,UACC YANBU,n,PNI,POOLED,9458808,TANKER CHEMICAL,CLEAN TANKER,29124,2010,MARSHALL ISLANDS,UNITED ARAB EMIRATES,0.2,2.5,1000,Fees IN (25% 1k 10k),CA_voyage,"16,250",II_event,"11,000","11,000","11,000","33,000",CO_4_4THS,33000,16250,16250,1463,1500,1117,31,643,371,279,384,147,147,6082,45,6127,1629,2043,1514,11597,0.00,3234,16345,18387,0.00,0.63,5262,2028
3431,66265e1697a8f9f101012cd5,calced,1248712,FMT GUMULDUR,n,PNI,POOLED,9427976,TANKER CHEMICAL,CLEAN TANKER,8995,2009,MALTA,SWITZERLAND,0.1,2.5,1000,Fees IN (Claims+Fees),CA_voyage,"20,000",II_event,"10,000","10,000","10,000","50,000",CO_4_4THS,50000,10000,10000,233,651,451,5,219,94,101,187,64,117,2122,31,2153,572,718,1377,3582,0.00,2941,7900,8618,0.00,0.96,3649,708
3432,66265e1697a8f9f101012cd5,calced,1248713,FMT BERGAMA,n,PNI,POOLED,9427988,TANKER CHEMICAL,CLEAN TANKER,8995,2009,MALTA,SWITZERLAND,0.1,2.5,1000,Fees IN (Claims+Fees),CA_voyage,"20,000",II_event,"10,000","10,000","10,000","50,000",CO_4_4THS,50000,10000,10000,233,651,451,5,219,94,101,187,64,117,2122,31,2153,572,718,1377,3582,0.00,2941,7900,8618,0.00,0.96,3649,708
3433,66265e1697a8f9f101012cd5,calced,1248714,FMT URLA,n,PNI,POOLED,9458054,TANKER CHEMICAL,CLEAN TANKER,8995,2010,MALTA,SWITZERLAND,0.1,2.5,1000,Fees IN (Claims+Fees),CA_voyage,"20,000",II_event,"10,000","10,000","10,000","50,000",CO_4_4THS,50000,10000,10000,233,651,451,5,219,94,101,187,64,117,2122,31,2153,572,718,1377,3582,0.00,2941,7900,8618,0.00,0.96,3649,708
3434,66265e1697a8f9f101012cd5,calced,1248715,FMT EFES,n,PNI,POOLED,9427990,TANKER CHEMICAL,CLEAN TANKER,8995,2010,MALTA,SWITZERLAND,0.1,2.5,1000,Fees IN (Claims+Fees),CA_voyage,"20,000",II_event,"10,000","10,000","10,000","50,000",CO_4_4THS,50000,10000,10000,233,651,451,5,219,94,101,187,64,117,2122,31,2153,572,718,1377,3582,0.00,2941,7900,8618,0.00,0.96,3649,708
3435,66265e1697a8f9f101012cd5,calced,1248719,FMT GUMULDUR,n,PNI,POOLED,9427976,TANKER CHEMICAL,CLEAN TANKER,8995,2009,MALTA,SWITZERLAND,0.1,2.5,1000,Fees IN (Claims+Fees),CA_voyage,"20,000",II_event,"10,000","10,000","10,000","50,000",CO_4_4THS,50000,10000,10000,233,651,451,5,219,94,101,187,64,117,2122,31,2153,572,718,1377,3582,0.00,2941,7900,8618,0.00,0.96,3649,708
3436,66265e1697a8f9f101012cd5,calced,1248811,FOREST PARK,n,PNI,POOLED,9640126,TANKER CHEMICAL,CLEAN TANKER,11733,2013,UNITED KINGDOM,UK MAINLAND,-0.2,2.5,1000,Fees EXcluded,CA_voyage,"1,000",II_event,"5,000","5,000","5,000",0,CO_1_4THS,0,0,0,1123,680,665,12,617,236,82,216,110,83,3824,28,3852,1024,1284,1435,4672,0.00,3066,9173,10458,0.00,0.89,4341,1275
3437,66265e1697a8f9f101012cd5,calced,1248813,LUMPHINI PARK,n,PNI,POOLED,9640114,TANKER CHEMICAL,CLEAN TANKER,11733,2013,LIBERIA,UK MAINLAND,-0.2,2.5,1000,Fees EXcluded,CA_voyage,"1,000",II_event,"5,000","5,000","5,000",0,CO_1_4THS,0,0,0,1019,614,603,11,617,214,75,196,101,83,3533,27,3560,946,1187,1425,4672,0.00,3045,9142,10329,0.00,0.88,4223,1178
3438,66265e1697a8f9f101012cd5,calced,1248824,VENDOME STREET,n,PNI,POOLED,9573672,TANKER PRODUCT,CLEAN TANKER,28778,2011,LIBERIA,UK MAINLAND,-0.2,2.5,1000,Fees EXcluded,CA_voyage,"1,000",II_event,"5,000","5,000","5,000",0,CO_1_4THS,0,0,0,501,574,647,9,517,401,135,240,111,29,3164,30,3194,849,1065,1413,11459,0.00,3018,15890,16955,0.00,0.59,4073,1055
3439,66265e1697a8f9f101012cd5,calced,1248825,IPANEMA STREET,n,PNI,POOLED,9402770,TANKER PRODUCT,CLEAN TANKER,26916,2010,LIBERIA,UK MAINLAND,-0.2,2.5,1000,Fees EXcluded,CA_voyage,"1,000",II_event,"5,000","5,000","5,000",0,CO_1_4THS,0,0,0,507,548,617,8,496,384,125,231,113,29,3058,28,3086,820,1029,1409,10718,0.00,3010,15137,16166,0.00,0.60,4030,1020
3440,66265e1697a8f9f101012cd5,calced,1248828,BATTERSEA PARK,n,PNI,POOLED,9255983,TANKER CHEMICAL,CLEAN TANKER,11590,2002,LIBERIA,UK MAINLAND,-0.2,2.5,1000,Fees EXcluded,CA_voyage,"1,000",II_event,"5,000","5,000","5,000",0,CO_1_4THS,0,0,0,1262,762,744,12,763,268,93,234,123,101,4362,31,4393,1168,1465,1454,4615,0.00,3106,9175,10640,0.00,0.92,4560,1454
3441,66265e1697a8f9f101012cd5,calced,1248905,MAIRA,n,PNI,POOLED,9182796,TANKER CHEMICAL,CLEAN TANKER,11377,2002,MARSHALL ISLANDS,GREECE,0.2,2.5,1000,Fees IN (25% 1k 10k),CA_event,"11,000",II_event,"11,000","11,000","11,000","21,000",CO_4_4THS,21000,9500,9500,1429,1146,855,25,564,368,272,381,176,162,5378,44,5422,1441,1808,1489,4530,0.00,3182,9201,11009,0.00,0.97,4975,1793
3442,66265e1697a8f9f101012cd5,calced,1248906,GEORGIOS,n,PNI,POOLED,9246463,TANKER CHEMICAL,CLEAN TANKER,29998,2003,MARSHALL ISLANDS,GREECE,0.2,2.5,1000,Fees IN (25% 1k 10k),CA_event,"11,000",II_event,"11,000","11,000","11,000","21,000",CO_4_4THS,21000,9500,9500,1247,1464,1088,29,714,376,281,394,152,163,5908,44,5952,1582,1984,1508,11945,0.00,3221,16674,18657,0.00,0.62,5191,1970
3443,66265e1697a8f9f101012cd5,calced,1248907,PALOMINA SE UW,n,PNI,POOLED,9246451,TANKER CHEMICAL,CLEAN TANKER,29998,2003,PANAMA,GREECE,0.2,2.5,1000,Fees IN (25% 1k 10k),CA_event,"11,000",II_event,"11,000","11,000","11,000","21,000",CO_4_4THS,21000,9500,9500,1326,1559,1159,32,714,402,296,416,161,163,6228,45,6273,1668,2091,1519,11945,0.00,3244,16708,18799,0.00,0.63,5321,2077
3444,66265e1697a8f9f101012cd5,calced,1248908,GEMA,n,PNI,POOLED,9171199,TANKER CHEMICAL,CLEAN TANKER,13817,2001,MARSHALL ISLANDS,GREECE,0.2,2.5,1000,Fees IN (25% 1k 10k),CA_event,"11,000",II_event,"11,000","11,000","11,000","21,000",CO_4_4THS,21000,9500,9500,1429,1198,893,25,586,368,273,382,176,162,5492,44,5536,1472,1846,1493,5502,0.00,3190,10185,12032,0.00,0.87,5021,1831
3445,66265e1697a8f9f101012cd5,calced,1248910,FOS SPIRIT,n,PNI,POOLED,9246449,TANKER CHEMICAL,CLEAN TANKER,29998,2002,MARSHALL ISLANDS,GREECE,0.2,2.5,1000,Fees IN (25% 1k 10k),CA_event,"11,000",II_event,"11,000","11,000","11,000","21,000",CO_4_4THS,21000,9500,9500,1247,1464,1088,29,714,376,281,394,152,163,5908,44,5952,1582,1984,1508,11945,0.00,3221,16674,18657,0.00,0.62,5191,1970
3446,66265e1697a8f9f101012cd5,calced,1248985,GREEN SKY,n,PNI,POOLED,9676515,TANKER CHEMICAL,CLEAN TANKER,30263,2014,LIBERIA,GREECE,0,2.5,1000,Fees IN (25% 1k 10k),CA_voyage,"15,000",II_event,"10,500","10,500","10,500","50,000",CO_4_4THS,50000,9500,9500,787,813,609,13,456,193,148,217,87,98,3421,30,3451,917,1150,1421,12051,0.00,3037,16509,17659,0.00,0.58,4178,1141
3447,66265e1697a8f9f101012cd5,calced,1248988,GREEN HELLAS,n,PNI,POOLED,9676527,TANKER CHEMICAL,CLEAN TANKER,30263,2014,LIBERIA,GREECE,0,2.5,1000,Fees IN (25% 1k 10k),CA_voyage,"15,000",II_event,"10,500","10,500","10,500","50,000",CO_4_4THS,50000,9500,9500,787,813,609,13,456,193,148,217,87,98,3421,30,3451,917,1150,1421,12051,0.00,3037,16509,17659,0.00,0.58,4178,1141
3448,66265e1697a8f9f101012cd5,calced,1249046,MARINER A,n,PNI,POOLED,9288954,TANKER CHEMICAL,CLEAN TANKER,25364,2005,MALTA,GREECE,0.1,2.5,1000,Fees IN (25% 1k 10k),CA_voyage,"24,820",II_event,"14,200","14,200","14,200","39,380",CO_4_4THS,39380,21190,21190,1119,1019,745,23,583,270,204,273,108,142,4486,37,4523,1202,1508,1458,10100,0.00,3116,14674,16182,0.00,0.64,4612,1496
3449,66265e1697a8f9f101012cd5,calced,1249048,JENNY I,n,PNI,POOLED,9253595,TANKER CHEMICAL,CLEAN TANKER,25118,2003,MALTA,GREECE,0.1,2.5,1000,Fees IN (25% 1k 10k),CA_voyage,"24,820",II_event,"14,200","14,200","14,200","39,380",CO_4_4THS,39380,21190,21190,1119,1019,745,23,583,270,204,273,108,142,4486,37,4523,1202,1508,1458,10002,0.00,3116,14576,16084,0.00,0.64,4612,1496
3450,66265e1697a8f9f101012cd5,calced,1249049,ARGOLIS,n,PNI,POOLED,9326524,TANKER CHEMICAL,CLEAN TANKER,25382,2007,MALTA,GREECE,0.1,2.5,1000,Fees IN (25% 1k 10k),CA_voyage,"24,820",II_event,"14,200","14,200","14,200","39,380",CO_4_4THS,39380,21190,21190,1002,911,668,16,522,244,183,246,97,125,4014,33,4047,1076,1349,1442,10107,0.00,3081,14630,15979,0.00,0.63,4419,1338
3451,66265e1697a8f9f101012cd5,calced,1249051,PHOENIX AN,n,PNI,POOLED,9299496,TANKER PRODUCT,CLEAN TANKER,24048,2005,MALTA,GREECE,0.1,2.5,1000,Fees IN (25% 1k 10k),CA_voyage,"24,820",II_event,"14,200","14,200","14,200","39,380",CO_4_4THS,39380,21190,21190,488,557,466,8,286,353,252,242,106,37,2795,33,2828,752,943,1400,9576,0.00,2991,13967,14910,0.00,0.62,3923,932
3452,66265e1697a8f9f101012cd5,calced,1249052,ANGELICA AN,n,PNI,POOLED,9198290,TANKER PRODUCT,CLEAN TANKER,28246,1999,MALTA,GREECE,0.1,2.5,1000,Fees IN (25% 1k 10k),CA_voyage,"24,820",II_event,"14,200","14,200","14,200","39,380",CO_4_4THS,39380,21190,21190,457,582,489,9,300,374,262,252,99,48,2872,35,2907,773,969,1403,11248,0.00,2997,15648,16617,0.00,0.59,3955,958
3453,66265e1697a8f9f101012cd5,calced,1249080,ERMIONI,n,PNI,POOLED,9301653,TANKER CHEMICAL,CLEAN TANKER,2195,2005,GREECE,GREECE,-0.1,2.5,1000,Fees IN (25% 1k 10k),CA_voyage,"23,000",II_event,"14,250","14,250","14,250","21,100",CO_1_4THS,21100,6250,17000,566,335,244,6,274,146,61,158,57,98,1945,25,1970,524,657,1371,874,0.00,2928,5173,5830,0.00,2.66,3577,649
3454,66265e1697a8f9f101012cd5,calced,1249081,ADELE,n,PNI,POOLED,9531442,TANKER CHEMICAL,CLEAN TANKER,2336,2010,MALTA,GREECE,-0.1,2.5,1000,Fees IN (25% 1k 10k),CA_voyage,"23,000",II_event,"14,250","14,250","14,250","21,100",CO_1_4THS,21100,6250,17000,721,427,314,8,246,186,79,201,73,92,2347,29,2376,632,792,1384,930,0.00,2958,5272,6064,0.00,2.60,3741,783
3455,66265e1697a8f9f101012cd5,calced,1249082,KRITI CORAL,n,PNI,POOLED,9417220,TANKER CHEMICAL,CLEAN TANKER,29734,2010,GREECE,GREECE,-0.1,2.5,1000,Fees IN (25% 1k 10k),CA_voyage,"23,000",II_event,"14,250","14,250","14,250","21,100",CO_1_4THS,21100,6250,17000,526,519,379,9,422,140,60,154,53,98,2360,25,2385,634,795,1385,11840,0.00,2958,16183,16978,0.00,0.57,3745,787
3456,66265e1697a8f9f101012cd5,calced,1249083,SAMPATIKI,n,PNI,POOLED,9405772,TANKER CHEMICAL,CLEAN TANKER,5031,2008,LIBERIA,GREECE,-0.1,2.5,1000,Fees IN (25% 1k 10k),CA_voyage,"23,000",II_event,"14,250","14,250","14,250","21,100",CO_1_4THS,21100,6250,17000,813,499,368,9,286,194,81,213,83,95,2641,30,2671,710,890,1395,2003,0.00,2979,6377,7267,0.00,1.44,3860,881
3457,66265e1697a8f9f101012cd5,calced,1249087,FRES,n,PNI,POOLED,9531363,TANKER PRODUCT,CLEAN TANKER,2240,2009,GREECE,GREECE,-0.1,2.5,1000,Fees IN (25% 1k 10k),CA_voyage,"23,000",II_event,"14,250","14,250","14,250","21,100",CO_1_4THS,21100,6250,17000,218,147,125,0,108,98,41,72,49,13,871,8,879,234,293,1333,892,0.00,2848,5073,5366,0.00,2.40,3138,290
3458,66265e1697a8f9f101012cd5,calced,1249088,ARCADIA,n,PNI,POOLED,9359741,TANKER CHEMICAL,CLEAN TANKER,1296,2006,GREECE,GREECE,-0.1,2.5,1000,Fees IN (25% 1k 10k),CA_voyage,"23,000",II_event,"14,250","14,250","14,250","21,100",CO_1_4THS,21100,6250,17000,540,317,233,6,260,144,60,157,56,98,1871,25,1896,504,632,1368,516,0.00,2922,4806,5438,0.00,4.20,3546,624
3459,66265e1697a8f9f101012cd5,calced,1249089,KRITI RUBY,n,PNI,POOLED,9391282,TANKER CHEMICAL,CLEAN TANKER,29832,2008,GREECE,GREECE,-0.1,2.5,1000,Fees IN (25% 1k 10k),CA_voyage,"23,000",II_event,"14,250","14,250","14,250","21,100",CO_1_4THS,21100,6250,17000,526,519,379,9,422,140,60,154,53,98,2360,25,2385,634,795,1385,11879,0.00,2958,16222,17017,0.00,0.57,3745,787
3460,66265e1697a8f9f101012cd5,calced,1249092,NICOS IV,n,PNI,POOLED,9103843,TANKER CHEMICAL,CLEAN TANKER,31183,2002,GREECE,GREECE,-0.1,2.5,1000,Fees IN (25% 1k 10k),CA_voyage,"23,000",II_event,"14,250","14,250","14,250","21,100",CO_1_4THS,21100,6250,17000,592,576,422,11,475,158,69,173,59,107,2642,28,2670,710,890,1395,12417,0.00,2979,16791,17681,0.00,0.57,3860,881
3461,66265e1697a8f9f101012cd5,calced,1249093,LOUTRO,n,PNI,POOLED,9531583,TANKER CHEMICAL,CLEAN TANKER,2336,2011,MALTA,GREECE,-0.1,2.5,1000,Fees IN (25% 1k 10k),CA_voyage,"23,000",II_event,"14,250","14,250","14,250","21,100",CO_1_4THS,21100,6250,17000,721,427,314,8,246,186,79,201,73,92,2347,29,2376,632,792,1384,930,0.00,2958,5272,6064,0.00,2.60,3741,783
3462,66265e1697a8f9f101012cd5,calced,1249097,PROVIDENCE,n,PNI,POOLED,9531545,TANKER CHEMICAL,CLEAN TANKER,4175,2009,GREECE,GREECE,-0.1,2.5,1000,Fees IN (25% 1k 10k),CA_voyage,"23,000",II_event,"14,250","14,250","14,250","21,100",CO_1_4THS,21100,6250,17000,554,335,244,6,273,136,58,149,57,93,1905,24,1929,513,643,1369,1662,0.00,2925,5956,6599,0.00,1.58,3560,635
3463,66265e1697a8f9f101012cd5,calced,1249100,SOUDA,n,PNI,POOLED,9531430,TANKER CHEMICAL,CLEAN TANKER,2336,2010,GREECE,GREECE,-0.1,2.5,1000,Fees IN (25% 1k 10k),CA_voyage,"23,000",II_event,"14,250","14,250","14,250","21,100",CO_1_4THS,21100,6250,17000,506,300,219,4,246,134,58,144,50,92,1753,22,1775,472,592,1364,930,0.00,2914,5208,5799,0.00,2.48,3499,585
3464,66265e1697a8f9f101012cd5,calced,1249317,OCEAN QUEST,n,PNI,POOLED,9167162,TANKER PRODUCT,CLEAN TANKER,22181,2000,ISLE OF MAN,NORWAY,0,2.5,1000,Fees IN (Claims+Fees),CA_voyage,"17,000",II_event,"16,000","16,000","16,000","9,000",CO_1_4THS,9000,9000,9000,71,275,209,0,93,142,66,124,43,26,1049,20,1069,284,356,1339,8832,0.00,2862,13033,13389,0.00,0.60,3212,350
3465,66265e1697a8f9f101012cd5,calced,1249321,OCEAN DIGNITY,n,PNI,POOLED,9306641,TANKER CHEMICAL,CLEAN TANKER,22184,2006,ISLE OF MAN,NORWAY,0,2.5,1000,Fees IN (Claims+Fees),CA_voyage,"17,000",II_event,"16,000","16,000","16,000","9,000",CO_1_4THS,9000,9000,9000,174,507,333,5,193,114,57,143,47,119,1692,27,1719,457,573,1362,8834,0.00,2909,13105,13678,0.00,0.62,3473,564
3466,66265e1697a8f9f101012cd5,calced,1249818,DEE4 ACACIA,n,PNI,POOLED,9311048,TANKER PRODUCT,CLEAN TANKER,31433,2006,DENMARK,DENMARK,-0.1,2.5,1000,Fees IN (25% 1k 10k),CA_voyage,"10,000",II_event,"6,000","6,000","6,000","7,000",CO_1_4THS,7000,7000,7000,309,464,416,7,288,279,103,185,76,27,2154,27,2181,580,727,1378,12517,0.00,2943,16838,17565,0.00,0.56,3661,718
3467,66265e1697a8f9f101012cd5,calced,1249819,DEE4 BIRCH,n,PNI,POOLED,9311036,TANKER PRODUCT,CLEAN TANKER,31433,2006,DENMARK,DENMARK,-0.1,2.5,1000,Fees IN (25% 1k 10k),CA_voyage,"10,000",II_event,"6,000","6,000","6,000","7,000",CO_1_4THS,7000,7000,7000,309,464,416,7,288,279,103,185,76,27,2154,27,2181,580,727,1378,12517,0.00,2943,16838,17565,0.00,0.56,3661,718
3468,66265e1697a8f9f101012cd5,calced,1249820,DEE4 CEDAR,n,PNI,POOLED,9459230,TANKER PRODUCT,CLEAN TANKER,28725,2010,DENMARK,DENMARK,-0.1,2.5,1000,Fees IN (25% 1k 10k),CA_voyage,"10,000",II_event,"6,000","6,000","6,000","7,000",CO_1_4THS,7000,7000,7000,318,472,425,7,298,287,109,188,80,27,2211,27,2238,595,746,1380,11438,0.00,2948,15766,16511,0.00,0.58,3685,737
3469,66265e1697a8f9f101012cd5,calced,1249821,DEE4 DOGWOOD,n,PNI,POOLED,9367748,TANKER PRODUCT,CLEAN TANKER,26900,2008,DENMARK,DENMARK,-0.1,2.5,1000,Fees IN (25% 1k 10k),CA_voyage,"10,000",II_event,"6,000","6,000","6,000","7,000",CO_1_4THS,7000,7000,7000,324,450,408,6,284,276,99,181,81,27,2136,27,2163,575,721,1377,10712,0.00,2942,15031,15752,0.00,0.59,3654,712
3470,66265e1697a8f9f101012cd5,calced,1249822,DEE4 ELM,n,PNI,POOLED,9367750,TANKER PRODUCT,CLEAN TANKER,26900,2009,SINGAPORE,DENMARK,-0.1,2.5,1000,Fees IN (25% 1k 10k),CA_voyage,"10,000",II_event,"6,000","6,000","6,000","7,000",CO_1_4THS,7000,7000,7000,409,577,522,8,284,348,134,230,101,50,2663,31,2694,716,898,1395,10712,0.00,2981,15088,15987,0.00,0.59,3869,888
3471,66265e1697a8f9f101012cd5,calced,1249824,PRATO,n,PNI,POOLED,9113551,TANKER CHEMICAL,CLEAN TANKER,25202,1996,LIBERIA,GREECE,-0.2,2.5,1000,Fees IN (25% 1k 10k),CA_voyage,"11,250",II_event,"11,250","11,250","11,250","30,000",CO_4_4THS,30000,10750,10750,903,829,619,13,469,216,163,230,93,107,3642,45,3687,980,1229,1430,10035,0.00,3054,14519,15748,0.00,0.63,4268,1214
3472,66265e1697a8f9f101012cd5,calced,1249825,MELI,n,PNI,POOLED,9149407,TANKER CHEMICAL,CLEAN TANKER,3185,1998,PANAMA,GREECE,-0.2,2.5,1000,Fees IN (25% 1k 10k),CA_voyage,"11,250",II_event,"11,250","11,250","11,250","30,000",CO_4_4THS,30000,10750,10750,1060,643,479,12,300,250,183,258,110,101,3396,48,3444,916,1148,1421,1268,0.00,3036,5725,6874,0.00,2.16,4168,1132
3473,66265e1697a8f9f101012cd5,calced,1249826,JUNIOR G,n,PNI,POOLED,9266762,TANKER PRODUCT,CLEAN TANKER,39307,2005,LIBERIA,GREECE,-0.2,2.5,1000,Fees IN (25% 1k 10k),CA_voyage,"11,250",II_event,"11,250","11,250","11,250","30,000",CO_4_4THS,30000,10750,10750,321,491,417,8,247,306,212,219,78,27,2326,38,2364,628,788,1384,15652,0.00,2957,19993,20781,0.00,0.53,3733,776
3474,66265e1697a8f9f101012cd5,calced,1250963,LEADER,n,PNI,POOLED,9403542,TANKER PRODUCT,CLEAN TANKER,42331,2009,LIBERIA,GREECE,0,2.5,1000,Fees IN (25% 1k 10k),CA_voyage,"23,000",II_event,"21,330","21,330","21,330","75,000",CO_4_4THS,75000,11905,11905,395,549,453,9,298,373,267,289,96,50,2779,40,2819,749,940,1400,16856,0.00,2990,21246,22186,0.00,0.52,3917,927
3475,66265e1697a8f9f101012cd5,calced,1250969,YURIY KUCHIEV,n,PNI,POOLED,9804033,TANKER PRODUCT,CLEAN TANKER,39594,2019,CYPRUS,GREECE,0,2.5,1000,Fees IN (25% 1k 10k),CA_voyage,"23,000",II_event,"21,330","21,330","21,330","75,000",CO_4_4THS,75000,11905,11905,337,444,368,8,295,303,213,234,81,42,2325,34,2359,627,786,1384,15766,0.00,2956,20106,20892,0.00,0.53,3731,775
3476,66265e1697a8f9f101012cd5,calced,1250980,BORIS SOKOLOV,n,PNI,POOLED,9817315,TANKER PRODUCT,CLEAN TANKER,39982,2018,CYPRUS,GREECE,0,2.5,1000,Fees IN (25% 1k 10k),CA_voyage,"23,000",II_event,"21,330","21,330","21,330","75,000",CO_4_4THS,75000,11905,11905,337,444,368,8,295,303,213,234,81,42,2325,34,2359,627,786,1384,15921,0.00,2956,20261,21047,0.00,0.53,3731,775
3477,66265e1697a8f9f101012cd5,calced,1250999,SERENGETI,n,PNI,POOLED,9403554,TANKER PRODUCT,CLEAN TANKER,42331,2009,LIBERIA,GREECE,0,2.5,1000,Fees IN (25% 1k 10k),CA_voyage,"23,000",II_event,"21,330","21,330","21,330","75,000",CO_4_4THS,75000,11905,11905,395,549,453,9,298,373,267,289,96,50,2779,40,2819,749,940,1400,16856,0.00,2990,21246,22186,0.00,0.52,3917,927
3478,66265e1697a8f9f101012cd5,calced,1251001,SOVEREIGN,n,PNI,POOLED,9390939,TANKER PRODUCT,CLEAN TANKER,42331,2009,LIBERIA,GREECE,0,2.5,1000,Fees IN (25% 1k 10k),CA_voyage,"23,000",II_event,"21,330","21,330","21,330","75,000",CO_4_4THS,75000,11905,11905,395,549,453,9,298,373,267,289,96,50,2779,40,2819,749,940,1400,16856,0.00,2990,21246,22186,0.00,0.52,3917,927
3479,66265e1697a8f9f101012cd5,calced,1251004,CONSTANTINOS,n,PNI,POOLED,9406910,TANKER PRODUCT,CLEAN TANKER,42010,2009,LIBERIA,GREECE,0,2.5,1000,Fees IN (25% 1k 10k),CA_voyage,"23,000",II_event,"21,330","21,330","21,330","75,000",CO_4_4THS,75000,11905,11905,395,549,453,9,298,373,267,289,96,50,2779,40,2819,749,940,1400,16728,0.00,2990,21118,22058,0.00,0.53,3917,927
